id,type,val,owner_cust_id
+1 (305) 378-9901,phone,+1 (305) 378-9901,CUST_PREMIUM_001780
9714,card_last4,Card *9714,CUST_PREMIUM_001780
ck_ce16c5aa66,cookie,ck_ce16c5aa66,CUST_PREMIUM_001780
dev_515ac412c6,device_id,dev_515ac412c6,CUST_PREMIUM_001780
CUST_PREMIUM_001781,cust_id,CUST_PREMIUM_001781,CUST_PREMIUM_001781
martin.jack@atlasmail.net,email,martin.jack@atlasmail.net,CUST_PREMIUM_001781
+1 (305) 415-7820,phone,+1 (305) 415-7820,CUST_PREMIUM_001781
0230,card_last4,Card *0230,CUST_PREMIUM_001781
ck_b128b8a9a2,cookie,ck_b128b8a9a2,CUST_PREMIUM_001781
dev_18390f753c,device_id,dev_18390f753c,CUST_PREMIUM_001781
CUST_PREMIUM_001782,cust_id,CUST_PREMIUM_001782,CUST_PREMIUM_001782
g.hernandez@summitmail.net,email,g.hernandez@summitmail.net,CUST_PREMIUM_001782
+1 (310) 408-5739,phone,+1 (310) 408-5739,CUST_PREMIUM_001782
8683,card_last4,Card *8683,CUST_PREMIUM_001782
ck_33f4882f00,cookie,ck_33f4882f00,CUST_PREMIUM_001782
ck_4e05f896f0,cookie,ck_4e05f896f0,CUST_PREMIUM_001782
dev_e6ca4040fc,device_id,dev_e6ca4040fc,CUST_PREMIUM_001782
CUST_PREMIUM_001783,cust_id,CUST_PREMIUM_001783,CUST_PREMIUM_001783
layla.lewis6@bluepeak.co,email,layla.lewis6@bluepeak.co,CUST_PREMIUM_001783
+1 (212) 434-3658,phone,+1 (212) 434-3658,CUST_PREMIUM_001783
8790,card_last4,Card *8790,CUST_PREMIUM_001783
ck_29973412ae,cookie,ck_29973412ae,CUST_PREMIUM_001783
dev_d64a1a5e71,device_id,dev_d64a1a5e71,CUST_PREMIUM_001783
CUST_PREMIUM_001784,cust_id,CUST_PREMIUM_001784,CUST_PREMIUM_001784
arjun.baker@capital-demo.org,email,arjun.baker@capital-demo.org,CUST_PREMIUM_001784
+1 (404) 559-1577,phone,+1 (404) 559-1577,CUST_PREMIUM_001784
1613,card_last4,Card *1613,CUST_PREMIUM_001784
ck_04b15e7813,cookie,ck_04b15e7813,CUST_PREMIUM_001784
ck_97a417d984,cookie,ck_97a417d984,CUST_PREMIUM_001784
ck_a9bd5d3ca8,cookie,ck_a9bd5d3ca8,CUST_PREMIUM_001784
dev_4e2eed4dad,device_id,dev_4e2eed4dad,CUST_PREMIUM_001784
CUST_PREMIUM_001785,cust_id,CUST_PREMIUM_001785,CUST_PREMIUM_001785
emma.evans@atlasmail.net,email,emma.evans@atlasmail.net,CUST_PREMIUM_001785
+1 (214) 552-9496,phone,+1 (214) 552-9496,CUST_PREMIUM_001785
6541,card_last4,Card *6541,CUST_PREMIUM_001785
ck_24a7f2a9e9,cookie,ck_24a7f2a9e9,CUST_PREMIUM_001785
dev_2d698cb5fe,device_id,dev_2d698cb5fe,CUST_PREMIUM_001785
CUST_PREMIUM_001786,cust_id,CUST_PREMIUM_001786,CUST_PREMIUM_001786
emmachen@summitmail.net,email,emmachen@summitmail.net,CUST_PREMIUM_001786
+1 (212) 545-7415,phone,+1 (212) 545-7415,CUST_PREMIUM_001786
5722,card_last4,Card *5722,CUST_PREMIUM_001786
ck_707fa5d2fc,cookie,ck_707fa5d2fc,CUST_PREMIUM_001786
ck_b1452c5f78,cookie,ck_b1452c5f78,CUST_PREMIUM_001786
ck_70c68f3c5f,cookie,ck_70c68f3c5f,CUST_PREMIUM_001786
dev_a151f1210c,device_id,dev_a151f1210c,CUST_PREMIUM_001786
CUST_PREMIUM_001787,cust_id,CUST_PREMIUM_001787,CUST_PREMIUM_001787
ravihernandez@harbor.example,email,ravihernandez@harbor.example,CUST_PREMIUM_001787
+1 (646) 692-5334,phone,+1 (646) 692-5334,CUST_PREMIUM_001787
2769,card_last4,Card *2769,CUST_PREMIUM_001787
ck_b1d1b184ed,cookie,ck_b1d1b184ed,CUST_PREMIUM_001787
dev_1363e83097,device_id,dev_1363e83097,CUST_PREMIUM_001787
CUST_PREMIUM_001788,cust_id,CUST_PREMIUM_001788,CUST_PREMIUM_001788
aisha.murphy@example.com,email,aisha.murphy@example.com,CUST_PREMIUM_001788
+1 (415) 652-3253,phone,+1 (415) 652-3253,CUST_PREMIUM_001788
0446,card_last4,Card *0446,CUST_PREMIUM_001788
ck_b7af3f4249,cookie,ck_b7af3f4249,CUST_PREMIUM_001788
dev_3851a96678,device_id,dev_3851a96678,CUST_PREMIUM_001788
CUST_PREMIUM_001789,cust_id,CUST_PREMIUM_001789,CUST_PREMIUM_001789
noah.hernandez@example.com,email,noah.hernandez@example.com,CUST_PREMIUM_001789
+1 (650) 788-1172,phone,+1 (650) 788-1172,CUST_PREMIUM_001789
1101,card_last4,Card *1101,CUST_PREMIUM_001789
ck_7ed6b50baa,cookie,ck_7ed6b50baa,CUST_PREMIUM_001789
dev_752d342ad1,device_id,dev_752d342ad1,CUST_PREMIUM_001789
CUST_PREMIUM_001790,cust_id,CUST_PREMIUM_001790,CUST_PREMIUM_001790
z.hernandez@bluepeak.co,email,z.hernandez@bluepeak.co,CUST_PREMIUM_001790
+1 (415) 726-9091,phone,+1 (415) 726-9091,CUST_PREMIUM_001790
4820,card_last4,Card *4820,CUST_PREMIUM_001790
ck_d8ac64f3af,cookie,ck_d8ac64f3af,CUST_PREMIUM_001790
ck_b416af3ad3,cookie,ck_b416af3ad3,CUST_PREMIUM_001790
dev_1e5fc18543,device_id,dev_1e5fc18543,CUST_PREMIUM_001790
dev_fc9392bb92,device_id,dev_fc9392bb92,CUST_PREMIUM_001790
CUST_PREMIUM_001791,cust_id,CUST_PREMIUM_001791,CUST_PREMIUM_001791
arjunroberts@capital-demo.org,email,arjunroberts@capital-demo.org,CUST_PREMIUM_001791
+1 (305) 785-7010,phone,+1 (305) 785-7010,CUST_PREMIUM_001791
9743,card_last4,Card *9743,CUST_PREMIUM_001791
ck_599b1d6477,cookie,ck_599b1d6477,CUST_PREMIUM_001791
dev_49d594dfd4,device_id,dev_49d594dfd4,CUST_PREMIUM_001791
CUST_PREMIUM_001792,cust_id,CUST_PREMIUM_001792,CUST_PREMIUM_001792
olivia.wilson@example.com,email,olivia.wilson@example.com,CUST_PREMIUM_001792
+1 (202) 866-4929,phone,+1 (202) 866-4929,CUST_PREMIUM_001792
6714,card_last4,Card *6714,CUST_PREMIUM_001792
ck_e55ceca572,cookie,ck_e55ceca572,CUST_PREMIUM_001792
dev_b78f5c0915,device_id,dev_b78f5c0915,CUST_PREMIUM_001792
CUST_PREMIUM_001793,cust_id,CUST_PREMIUM_001793,CUST_PREMIUM_001793
a.turner@vectorlabs.co,email,a.turner@vectorlabs.co,CUST_PREMIUM_001793
+1 (212) 804-2848,phone,+1 (212) 804-2848,CUST_PREMIUM_001793
6207,card_last4,Card *6207,CUST_PREMIUM_001793
ck_d0584d3c5a,cookie,ck_d0584d3c5a,CUST_PREMIUM_001793
dev_abab23d643,device_id,dev_abab23d643,CUST_PREMIUM_001793
dev_7924761301,device_id,dev_7924761301,CUST_PREMIUM_001793
dev_shared_eb57f62c1,device_id,dev_shared_eb57f62c1,CUST_PREMIUM_001793
dev_shared_dd6a7e583,device_id,dev_shared_dd6a7e583,CUST_PREMIUM_001793
CUST_PREMIUM_001794,cust_id,CUST_PREMIUM_001794,CUST_PREMIUM_001794
jonahroberts@atlasmail.net,email,jonahroberts@atlasmail.net,CUST_PREMIUM_001794
+1 (650) 273-0767,phone,+1 (650) 273-0767,CUST_PREMIUM_001794
0054,card_last4,Card *0054,CUST_PREMIUM_001794
ck_8f2bae00de,cookie,ck_8f2bae00de,CUST_PREMIUM_001794
dev_dbbf202ab0,device_id,dev_dbbf202ab0,CUST_PREMIUM_001794
CUST_PREMIUM_001795,cust_id,CUST_PREMIUM_001795,CUST_PREMIUM_001795
j.lee@vectorlabs.co,email,j.lee@vectorlabs.co,CUST_PREMIUM_001795
+1 (212) 878-8686,phone,+1 (212) 878-8686,CUST_PREMIUM_001795
2777,card_last4,Card *2777,CUST_PREMIUM_001795
ck_9597d8f19e,cookie,ck_9597d8f19e,CUST_PREMIUM_001795
ck_8614730b16,cookie,ck_8614730b16,CUST_PREMIUM_001795
dev_af39cea5ab,device_id,dev_af39cea5ab,CUST_PREMIUM_001795
CUST_PREMIUM_001796,cust_id,CUST_PREMIUM_001796,CUST_PREMIUM_001796
ethantaylor@northstar.org,email,ethantaylor@northstar.org,CUST_PREMIUM_001796
+1 (214) 259-6605,phone,+1 (214) 259-6605,CUST_PREMIUM_001796
5447,card_last4,Card *5447,CUST_PREMIUM_001796
ck_9b0ed38650,cookie,ck_9b0ed38650,CUST_PREMIUM_001796
ck_991b04c806,cookie,ck_991b04c806,CUST_PREMIUM_001796
dev_762ac55eef,device_id,dev_762ac55eef,CUST_PREMIUM_001796
CUST_PREMIUM_001797,cust_id,CUST_PREMIUM_001797,CUST_PREMIUM_001797
isabella.rossi20@bluepeak.co,email,isabella.rossi20@bluepeak.co,CUST_PREMIUM_001797
+1 (212) 252-4524,phone,+1 (212) 252-4524,CUST_PREMIUM_001797
1546,card_last4,Card *1546,CUST_PREMIUM_001797
ck_b05f1317fb,cookie,ck_b05f1317fb,CUST_PREMIUM_001797
ck_cac25801c7,cookie,ck_cac25801c7,CUST_PREMIUM_001797
ck_f2329ddcfd,cookie,ck_f2329ddcfd,CUST_PREMIUM_001797
dev_716de440df,device_id,dev_716de440df,CUST_PREMIUM_001797
CUST_PREMIUM_001798,cust_id,CUST_PREMIUM_001798,CUST_PREMIUM_001798
j.sterling@example.com,email,j.sterling@example.com,CUST_PREMIUM_001798
+1 (718) 443-2443,phone,+1 (718) 443-2443,CUST_PREMIUM_001798
3063,card_last4,Card *3063,CUST_PREMIUM_001798
ck_3be690a602,cookie,ck_3be690a602,CUST_PREMIUM_001798
dev_c589cae8be,device_id,dev_c589cae8be,CUST_PREMIUM_001798
CUST_PREMIUM_001799,cust_id,CUST_PREMIUM_001799,CUST_PREMIUM_001799
isabella.kim22@vectorlabs.co,email,isabella.kim22@vectorlabs.co,CUST_PREMIUM_001799
+1 (305) 381-0362,phone,+1 (305) 381-0362,CUST_PREMIUM_001799
6983,card_last4,Card *6983,CUST_PREMIUM_001799
ck_cdb26f7496,cookie,ck_cdb26f7496,CUST_PREMIUM_001799
dev_f748e69736,device_id,dev_f748e69736,CUST_PREMIUM_001799
dev_a34b45da6e,device_id,dev_a34b45da6e,CUST_PREMIUM_001799
dev_c86a199bc3,device_id,dev_c86a199bc3,CUST_PREMIUM_001799
CUST_PREMIUM_001800,cust_id,CUST_PREMIUM_001800,CUST_PREMIUM_001800
smith.sophia@vectorlabs.co,email,smith.sophia@vectorlabs.co,CUST_PREMIUM_001800
+1 (214) 407-8281,phone,+1 (214) 407-8281,CUST_PREMIUM_001800
4892,card_last4,Card *4892,CUST_PREMIUM_001800
ck_176e74c951,cookie,ck_176e74c951,CUST_PREMIUM_001800
ck_f61748033c,cookie,ck_f61748033c,CUST_PREMIUM_001800
dev_284431594f,device_id,dev_284431594f,CUST_PREMIUM_001800
CUST_PREMIUM_001801,cust_id,CUST_PREMIUM_001801,CUST_PREMIUM_001801
james.lewis24@vectorlabs.co,email,james.lewis24@vectorlabs.co,CUST_PREMIUM_001801
+1 (917) 543-6200,phone,+1 (917) 543-6200,CUST_PREMIUM_001801
5156,card_last4,Card *5156,CUST_PREMIUM_001801
ck_66376ae76f,cookie,ck_66376ae76f,CUST_PREMIUM_001801
ck_8b28ebd493,cookie,ck_8b28ebd493,CUST_PREMIUM_001801
dev_28827a47a4,device_id,dev_28827a47a4,CUST_PREMIUM_001801
CUST_PREMIUM_001802,cust_id,CUST_PREMIUM_001802,CUST_PREMIUM_001802
wright.david@bluepeak.co,email,wright.david@bluepeak.co,CUST_PREMIUM_001802
+1 (212) 437-4119,phone,+1 (212) 437-4119,CUST_PREMIUM_001802
3645,card_last4,Card *3645,CUST_PREMIUM_001802
ck_30e3e16dbc,cookie,ck_30e3e16dbc,CUST_PREMIUM_001802
dev_6d1a465979,device_id,dev_6d1a465979,CUST_PREMIUM_001802
CUST_PREMIUM_001803,cust_id,CUST_PREMIUM_001803,CUST_PREMIUM_001803
liam.martin26@northstar.org,email,liam.martin26@northstar.org,CUST_PREMIUM_001803
+1 (312) 496-2038,phone,+1 (312) 496-2038,CUST_PREMIUM_001803
7791,card_last4,Card *7791,CUST_PREMIUM_001803
ck_3c73eb56de,cookie,ck_3c73eb56de,CUST_PREMIUM_001803
ck_17dffbba2b,cookie,ck_17dffbba2b,CUST_PREMIUM_001803
dev_f452bbf794,device_id,dev_f452bbf794,CUST_PREMIUM_001803
CUST_PREMIUM_001804,cust_id,CUST_PREMIUM_001804,CUST_PREMIUM_001804
n.kim@bluepeak.co,email,n.kim@bluepeak.co,CUST_PREMIUM_001804
+1 (310) 522-9957,phone,+1 (310) 522-9957,CUST_PREMIUM_001804
9443,card_last4,Card *9443,CUST_PREMIUM_001804
ck_396dfa8536,cookie,ck_396dfa8536,CUST_PREMIUM_001804
dev_2e861c97a3,device_id,dev_2e861c97a3,CUST_PREMIUM_001804
CUST_PREMIUM_001805,cust_id,CUST_PREMIUM_001805,CUST_PREMIUM_001805
moore.diego@harbor.example,email,moore.diego@harbor.example,CUST_PREMIUM_001805
+1 (212) 548-7876,phone,+1 (212) 548-7876,CUST_PREMIUM_001805
2713,card_last4,Card *2713,CUST_PREMIUM_001805
ck_c473aa443c,cookie,ck_c473aa443c,CUST_PREMIUM_001805
ck_b14cae5a7f,cookie,ck_b14cae5a7f,CUST_PREMIUM_001805
dev_9fe1fd7617,device_id,dev_9fe1fd7617,CUST_PREMIUM_001805
CUST_PREMIUM_001806,cust_id,CUST_PREMIUM_001806,CUST_PREMIUM_001806
emmathomas@orchardmail.com,email,emmathomas@orchardmail.com,CUST_PREMIUM_001806
+1 (214) 629-5795,phone,+1 (214) 629-5795,CUST_PREMIUM_001806
2999,card_last4,Card *2999,CUST_PREMIUM_001806
ck_497eb97405,cookie,ck_497eb97405,CUST_PREMIUM_001806
dev_9280c60256,device_id,dev_9280c60256,CUST_PREMIUM_001806
dev_725db66703,device_id,dev_725db66703,CUST_PREMIUM_001806
CUST_PREMIUM_001807,cust_id,CUST_PREMIUM_001807,CUST_PREMIUM_001807
liam.williams@orchardmail.com,email,liam.williams@orchardmail.com,CUST_PREMIUM_001807
+1 (415) 655-3714,phone,+1 (415) 655-3714,CUST_PREMIUM_001807
8681,card_last4,Card *8681,CUST_PREMIUM_001807
ck_99d5516b63,cookie,ck_99d5516b63,CUST_PREMIUM_001807
ck_b067070349,cookie,ck_b067070349,CUST_PREMIUM_001807
ck_06e9c82b30,cookie,ck_06e9c82b30,CUST_PREMIUM_001807
ck_7dee610d60,cookie,ck_7dee610d60,CUST_PREMIUM_001807
dev_57b0fe90a5,device_id,dev_57b0fe90a5,CUST_PREMIUM_001807
CUST_PREMIUM_001808,cust_id,CUST_PREMIUM_001808,CUST_PREMIUM_001808
i.shah@example.com,email,i.shah@example.com,CUST_PREMIUM_001808
+1 (212) 659-1633,phone,+1 (212) 659-1633,CUST_PREMIUM_001808
9643,card_last4,Card *9643,CUST_PREMIUM_001808
ck_a2a858d452,cookie,ck_a2a858d452,CUST_PREMIUM_001808
dev_70f664519f,device_id,dev_70f664519f,CUST_PREMIUM_001808
CUST_PREMIUM_001809,cust_id,CUST_PREMIUM_001809,CUST_PREMIUM_001809
martin.harper@northstar.org,email,martin.harper@northstar.org,CUST_PREMIUM_001809
+1 (617) 773-9552,phone,+1 (617) 773-9552,CUST_PREMIUM_001809
1572,card_last4,Card *1572,CUST_PREMIUM_001809
ck_623bdada11,cookie,ck_623bdada11,CUST_PREMIUM_001809
dev_1f2eeb6379,device_id,dev_1f2eeb6379,CUST_PREMIUM_001809
CUST_PREMIUM_001810,cust_id,CUST_PREMIUM_001810,CUST_PREMIUM_001810
benjamin.kim@vectorlabs.co,email,benjamin.kim@vectorlabs.co,CUST_PREMIUM_001810
+1 (212) 733-7471,phone,+1 (212) 733-7471,CUST_PREMIUM_001810
0232,card_last4,Card *0232,CUST_PREMIUM_001810
ck_430d33e9bf,cookie,ck_430d33e9bf,CUST_PREMIUM_001810
dev_eebbbcc397,device_id,dev_eebbbcc397,CUST_PREMIUM_001810
CUST_PREMIUM_001811,cust_id,CUST_PREMIUM_001811,CUST_PREMIUM_001811
thompson.liam@atlasmail.net,email,thompson.liam@atlasmail.net,CUST_PREMIUM_001811
+1 (617) 847-5390,phone,+1 (617) 847-5390,CUST_PREMIUM_001811
8654,card_last4,Card *8654,CUST_PREMIUM_001811
ck_2ce7f6f386,cookie,ck_2ce7f6f386,CUST_PREMIUM_001811
dev_e720026e07,device_id,dev_e720026e07,CUST_PREMIUM_001811
CUST_PREMIUM_001812,cust_id,CUST_PREMIUM_001812,CUST_PREMIUM_001812
j.gupta@northstar.org,email,j.gupta@northstar.org,CUST_PREMIUM_001812
+1 (212) 807-3309,phone,+1 (212) 807-3309,CUST_PREMIUM_001812
3775,card_last4,Card *3775,CUST_PREMIUM_001812
ck_25204098b7,cookie,ck_25204098b7,CUST_PREMIUM_001812
ck_5004f43083,cookie,ck_5004f43083,CUST_PREMIUM_001812
ck_15e31aa6cc,cookie,ck_15e31aa6cc,CUST_PREMIUM_001812
dev_5ecb331b61,device_id,dev_5ecb331b61,CUST_PREMIUM_001812
CUST_PREMIUM_001813,cust_id,CUST_PREMIUM_001813,CUST_PREMIUM_001813
kai.nguyen@atlasmail.net,email,kai.nguyen@atlasmail.net,CUST_PREMIUM_001813
+1 (416) 265-1228,phone,+1 (416) 265-1228,CUST_PREMIUM_001813
3175,card_last4,Card *3175,CUST_PREMIUM_001813
ck_67932fcd15,cookie,ck_67932fcd15,CUST_PREMIUM_001813
dev_d3c887011d,device_id,dev_d3c887011d,CUST_PREMIUM_001813
CUST_PREMIUM_001814,cust_id,CUST_PREMIUM_001814,CUST_PREMIUM_001814
jonahlopez@atlasmail.net,email,jonahlopez@atlasmail.net,CUST_PREMIUM_001814
+1 (617) 258-9147,phone,+1 (617) 258-9147,CUST_PREMIUM_001814
1411,card_last4,Card *1411,CUST_PREMIUM_001814
ck_6d13c59752,cookie,ck_6d13c59752,CUST_PREMIUM_001814
dev_51fd79f8a6,device_id,dev_51fd79f8a6,CUST_PREMIUM_001814
CUST_PREMIUM_001815,cust_id,CUST_PREMIUM_001815,CUST_PREMIUM_001815
noahadams@capital-demo.org,email,noahadams@capital-demo.org,CUST_PREMIUM_001815
+1 (416) 339-7066,phone,+1 (416) 339-7066,CUST_PREMIUM_001815
9279,card_last4,Card *9279,CUST_PREMIUM_001815
ck_60cb5e4602,cookie,ck_60cb5e4602,CUST_PREMIUM_001815
dev_8a96084afe,device_id,dev_8a96084afe,CUST_PREMIUM_001815
CUST_PREMIUM_001816,cust_id,CUST_PREMIUM_001816,CUST_PREMIUM_001816
r.ahmed@northstar.org,email,r.ahmed@northstar.org,CUST_PREMIUM_001816
+1 (404) 343-4985,phone,+1 (404) 343-4985,CUST_PREMIUM_001816
2672,card_last4,Card *2672,CUST_PREMIUM_001816
ck_12eeaab111,cookie,ck_12eeaab111,CUST_PREMIUM_001816
ck_285679fb6b,cookie,ck_285679fb6b,CUST_PREMIUM_001816
dev_8fc01207a5,device_id,dev_8fc01207a5,CUST_PREMIUM_001816
CUST_PREMIUM_001817,cust_id,CUST_PREMIUM_001817,CUST_PREMIUM_001817
diego.turner@harbor.example,email,diego.turner@harbor.example,CUST_PREMIUM_001817
+1 (416) 413-2904,phone,+1 (416) 413-2904,CUST_PREMIUM_001817
3412,card_last4,Card *3412,CUST_PREMIUM_001817
ck_5b6f08e775,cookie,ck_5b6f08e775,CUST_PREMIUM_001817
ck_2c949944e5,cookie,ck_2c949944e5,CUST_PREMIUM_001817
dev_9e0da50745,device_id,dev_9e0da50745,CUST_PREMIUM_001817
CUST_PREMIUM_001818,cust_id,CUST_PREMIUM_001818,CUST_PREMIUM_001818
akira.carter41@orchardmail.com,email,akira.carter41@orchardmail.com,CUST_PREMIUM_001818
+1 (212) 329-0823,phone,+1 (212) 329-0823,CUST_PREMIUM_001818
3118,card_last4,Card *3118,CUST_PREMIUM_001818
ck_22abb57f18,cookie,ck_22abb57f18,CUST_PREMIUM_001818
ck_2822ea8b47,cookie,ck_2822ea8b47,CUST_PREMIUM_001818
dev_8831b9b491,device_id,dev_8831b9b491,CUST_PREMIUM_001818
dev_127b033a19,device_id,dev_127b033a19,CUST_PREMIUM_001818
CUST_PREMIUM_001819,cust_id,CUST_PREMIUM_001819,CUST_PREMIUM_001819
a.walker@example.com,email,a.walker@example.com,CUST_PREMIUM_001819
+1 (214) 410-8742,phone,+1 (214) 410-8742,CUST_PREMIUM_001819
9779,card_last4,Card *9779,CUST_PREMIUM_001819
ck_11311eeb27,cookie,ck_11311eeb27,CUST_PREMIUM_001819
ck_b3a7fa96e6,cookie,ck_b3a7fa96e6,CUST_PREMIUM_001819
dev_96f66bd7d7,device_id,dev_96f66bd7d7,CUST_PREMIUM_001819
dev_shared_c1108f8fa,device_id,dev_shared_c1108f8fa,CUST_PREMIUM_001819
CUST_PREMIUM_001820,cust_id,CUST_PREMIUM_001820,CUST_PREMIUM_001820
r.brown@orchardmail.com,email,r.brown@orchardmail.com,CUST_PREMIUM_001820
+1 (214) 447-6661,phone,+1 (214) 447-6661,CUST_PREMIUM_001820
7233,card_last4,Card *7233,CUST_PREMIUM_001820
ck_1c2d7ab547,cookie,ck_1c2d7ab547,CUST_PREMIUM_001820
dev_c752dc6a9a,device_id,dev_c752dc6a9a,CUST_PREMIUM_001820
CUST_PREMIUM_001821,cust_id,CUST_PREMIUM_001821,CUST_PREMIUM_001821
rei.wright44@orchardmail.com,email,rei.wright44@orchardmail.com,CUST_PREMIUM_001821
+1 (646) 550-4580,phone,+1 (646) 550-4580,CUST_PREMIUM_001821
2736,card_last4,Card *2736,CUST_PREMIUM_001821
ck_6373ba3d0a,cookie,ck_6373ba3d0a,CUST_PREMIUM_001821
dev_ae99218418,device_id,dev_ae99218418,CUST_PREMIUM_001821
CUST_PREMIUM_001822,cust_id,CUST_PREMIUM_001822,CUST_PREMIUM_001822
theo.reed@bluepeak.co,email,theo.reed@bluepeak.co,CUST_PREMIUM_001822
+1 (310) 488-2499,phone,+1 (310) 488-2499,CUST_PREMIUM_001822
2016,card_last4,Card *2016,CUST_PREMIUM_001822
ck_1fb25f8dd0,cookie,ck_1fb25f8dd0,CUST_PREMIUM_001822
dev_60060e30e2,device_id,dev_60060e30e2,CUST_PREMIUM_001822
CUST_PREMIUM_001823,cust_id,CUST_PREMIUM_001823,CUST_PREMIUM_001823
lewis.aisha@northstar.org,email,lewis.aisha@northstar.org,CUST_PREMIUM_001823
+1 (206) 580-0418,phone,+1 (206) 580-0418,CUST_PREMIUM_001823
1790,card_last4,Card *1790,CUST_PREMIUM_001823
ck_6e0f8802d0,cookie,ck_6e0f8802d0,CUST_PREMIUM_001823
ck_37105941b5,cookie,ck_37105941b5,CUST_PREMIUM_001823
dev_2912994f14,device_id,dev_2912994f14,CUST_PREMIUM_001823
dev_shared_05e0df469,device_id,dev_shared_05e0df469,CUST_PREMIUM_001823
CUST_PREMIUM_001824,cust_id,CUST_PREMIUM_001824,CUST_PREMIUM_001824
zara.lee47@orchardmail.com,email,zara.lee47@orchardmail.com,CUST_PREMIUM_001824
+1 (305) 606-8337,phone,+1 (305) 606-8337,CUST_PREMIUM_001824
3356,card_last4,Card *3356,CUST_PREMIUM_001824
ck_76a662a369,cookie,ck_76a662a369,CUST_PREMIUM_001824
dev_96033c7c36,device_id,dev_96033c7c36,CUST_PREMIUM_001824
dev_4bec7b7a66,device_id,dev_4bec7b7a66,CUST_PREMIUM_001824
dev_39e207e260,device_id,dev_39e207e260,CUST_PREMIUM_001824
CUST_PREMIUM_001825,cust_id,CUST_PREMIUM_001825,CUST_PREMIUM_001825
nathan.evans48@example.com,email,nathan.evans48@example.com,CUST_PREMIUM_001825
+1 (917) 731-6256,phone,+1 (917) 731-6256,CUST_PREMIUM_001825
7054,card_last4,Card *7054,CUST_PREMIUM_001825
ck_8537a52923,cookie,ck_8537a52923,CUST_PREMIUM_001825
dev_e56c4b0b07,device_id,dev_e56c4b0b07,CUST_PREMIUM_001825
dev_3af5c9b201,device_id,dev_3af5c9b201,CUST_PREMIUM_001825
CUST_PREMIUM_001826,cust_id,CUST_PREMIUM_001826,CUST_PREMIUM_001826
priya.ito@summitmail.net,email,priya.ito@summitmail.net,CUST_PREMIUM_001826
+1 (404) 713-4175,phone,+1 (404) 713-4175,CUST_PREMIUM_001826
6383,card_last4,Card *6383,CUST_PREMIUM_001826
ck_88704a3a08,cookie,ck_88704a3a08,CUST_PREMIUM_001826
ck_2839bca965,cookie,ck_2839bca965,CUST_PREMIUM_001826
dev_fbc405e584,device_id,dev_fbc405e584,CUST_PREMIUM_001826
CUST_PREMIUM_001827,cust_id,CUST_PREMIUM_001827,CUST_PREMIUM_001827
sara.bennett50@vectorlabs.co,email,sara.bennett50@vectorlabs.co,CUST_PREMIUM_001827
+1 (202) 761-2094,phone,+1 (202) 761-2094,CUST_PREMIUM_001827
9337,card_last4,Card *9337,CUST_PREMIUM_001827
ck_d0456fc1d1,cookie,ck_d0456fc1d1,CUST_PREMIUM_001827
dev_595000d4e6,device_id,dev_595000d4e6,CUST_PREMIUM_001827
dev_shared_30c9d1199,device_id,dev_shared_30c9d1199,CUST_PREMIUM_001827
CUST_PREMIUM_001828,cust_id,CUST_PREMIUM_001828,CUST_PREMIUM_001828
mianakamura@harbor.example,email,mianakamura@harbor.example,CUST_PREMIUM_001828
+1 (310) 710-0013,phone,+1 (310) 710-0013,CUST_PREMIUM_001828
7066,card_last4,Card *7066,CUST_PREMIUM_001828
ck_179e437782,cookie,ck_179e437782,CUST_PREMIUM_001828
dev_4c819b8409,device_id,dev_4c819b8409,CUST_PREMIUM_001828
CUST_PREMIUM_001829,cust_id,CUST_PREMIUM_001829,CUST_PREMIUM_001829
nikhil.young@vectorlabs.co,email,nikhil.young@vectorlabs.co,CUST_PREMIUM_001829
+1 (212) 736-7932,phone,+1 (212) 736-7932,CUST_PREMIUM_001829
4498,card_last4,Card *4498,CUST_PREMIUM_001829
ck_687b6bceaf,cookie,ck_687b6bceaf,CUST_PREMIUM_001829
dev_be14b36a70,device_id,dev_be14b36a70,CUST_PREMIUM_001829
dev_shared_480857b24,device_id,dev_shared_480857b24,CUST_PREMIUM_001829
CUST_PREMIUM_001830,cust_id,CUST_PREMIUM_001830,CUST_PREMIUM_001830
leo.roy@example.com,email,leo.roy@example.com,CUST_PREMIUM_001830
+1 (212) 773-5851,phone,+1 (212) 773-5851,CUST_PREMIUM_001830
1693,card_last4,Card *1693,CUST_PREMIUM_001830
ck_3a0a0a4163,cookie,ck_3a0a0a4163,CUST_PREMIUM_001830
dev_78bc3dd1e2,device_id,dev_78bc3dd1e2,CUST_PREMIUM_001830
CUST_PREMIUM_001831,cust_id,CUST_PREMIUM_001831,CUST_PREMIUM_001831
rossi.aisha@summitmail.net,email,rossi.aisha@summitmail.net,CUST_PREMIUM_001831
+1 (646) 220-3770,phone,+1 (646) 220-3770,CUST_PREMIUM_001831
6441,card_last4,Card *6441,CUST_PREMIUM_001831
ck_2a785f41fc,cookie,ck_2a785f41fc,CUST_PREMIUM_001831
dev_e724b0a332,device_id,dev_e724b0a332,CUST_PREMIUM_001831
CUST_PREMIUM_001832,cust_id,CUST_PREMIUM_001832,CUST_PREMIUM_001832
vance.nikhil@atlasmail.net,email,vance.nikhil@atlasmail.net,CUST_PREMIUM_001832
+1 (650) 279-1689,phone,+1 (650) 279-1689,CUST_PREMIUM_001832
