source,target,rel_type,type,owner_cust_id
hannahfernandez@capital-demo.org,dev_f334f677aa,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001712
hannahfernandez@capital-demo.org,dev_shared_4259fe9f8,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001712
CUST_PREMIUM_001713,james.kumar33@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001713
CUST_PREMIUM_001713,+1 (212) 644-9328,PRIMARY_PHONE,phone,CUST_PREMIUM_001713
CUST_PREMIUM_001713,7509,ISSUED_CARD,card_last4,CUST_PREMIUM_001713
james.kumar33@example.com,ck_65ab4f3df6,SESSION_COOKIE,cookie,CUST_PREMIUM_001713
james.kumar33@example.com,dev_f5194b7667,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001713
CUST_PREMIUM_001714,l.evans@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001714
CUST_PREMIUM_001714,+1 (214) 725-7247,PRIMARY_PHONE,phone,CUST_PREMIUM_001714
CUST_PREMIUM_001714,2557,ISSUED_CARD,card_last4,CUST_PREMIUM_001714
l.evans@vectorlabs.co,ck_24c718f519,SESSION_COOKIE,cookie,CUST_PREMIUM_001714
l.evans@vectorlabs.co,ck_34124dfb25,SESSION_COOKIE,cookie,CUST_PREMIUM_001714
l.evans@vectorlabs.co,dev_30fa6b1011,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001714
CUST_PREMIUM_001715,r.campbell@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001715
CUST_PREMIUM_001715,+1 (206) 784-5166,PRIMARY_PHONE,phone,CUST_PREMIUM_001715
CUST_PREMIUM_001715,8917,ISSUED_CARD,card_last4,CUST_PREMIUM_001715
r.campbell@vectorlabs.co,ck_805039f9a9,SESSION_COOKIE,cookie,CUST_PREMIUM_001715
r.campbell@vectorlabs.co,dev_7a011fc77b,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001715
CUST_PREMIUM_001716,akira.ito@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001716
CUST_PREMIUM_001716,+1 (469) 220-3085,PRIMARY_PHONE,phone,CUST_PREMIUM_001716
CUST_PREMIUM_001716,0051,ISSUED_CARD,card_last4,CUST_PREMIUM_001716
akira.ito@summitmail.net,ck_b1406834d2,SESSION_COOKIE,cookie,CUST_PREMIUM_001716
akira.ito@summitmail.net,ck_84d7f06349,SESSION_COOKIE,cookie,CUST_PREMIUM_001716
akira.ito@summitmail.net,dev_7e2cfefc5d,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001716
akira.ito@summitmail.net,dev_shared_66f405ba4,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001716
CUST_PREMIUM_001717,zararodriguez@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001717
CUST_PREMIUM_001717,+1 (617) 869-1004,PRIMARY_PHONE,phone,CUST_PREMIUM_001717
CUST_PREMIUM_001717,3967,ISSUED_CARD,card_last4,CUST_PREMIUM_001717
zararodriguez@northstar.org,ck_a784a6aa05,SESSION_COOKIE,cookie,CUST_PREMIUM_001717
zararodriguez@northstar.org,dev_ab60da06d9,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001717
zararodriguez@northstar.org,dev_e571c330b4,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001717
CUST_PREMIUM_001718,ethan.walker38@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001718
CUST_PREMIUM_001718,+1 (718) 283-8923,PRIMARY_PHONE,phone,CUST_PREMIUM_001718
CUST_PREMIUM_001718,3922,ISSUED_CARD,card_last4,CUST_PREMIUM_001718
ethan.walker38@harbor.example,ck_b9be37397b,SESSION_COOKIE,cookie,CUST_PREMIUM_001718
ethan.walker38@harbor.example,ck_4ace6df6ba,SESSION_COOKIE,cookie,CUST_PREMIUM_001718
ethan.walker38@harbor.example,ck_8a568c8f7a,SESSION_COOKIE,cookie,CUST_PREMIUM_001718
ethan.walker38@harbor.example,dev_c270666cb8,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001718
CUST_PREMIUM_001719,r.walker@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001719
CUST_PREMIUM_001719,+1 (617) 243-6842,PRIMARY_PHONE,phone,CUST_PREMIUM_001719
CUST_PREMIUM_001719,5785,ISSUED_CARD,card_last4,CUST_PREMIUM_001719
r.walker@atlasmail.net,ck_ac8e78fc0f,SESSION_COOKIE,cookie,CUST_PREMIUM_001719
r.walker@atlasmail.net,ck_6e555ee3c4,SESSION_COOKIE,cookie,CUST_PREMIUM_001719
r.walker@atlasmail.net,dev_0d32bb7f74,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001719
CUST_PREMIUM_001720,riyamorris@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001720
CUST_PREMIUM_001720,+1 (305) 258-4761,PRIMARY_PHONE,phone,CUST_PREMIUM_001720
CUST_PREMIUM_001720,7453,ISSUED_CARD,card_last4,CUST_PREMIUM_001720
riyamorris@summitmail.net,ck_ee564897de,SESSION_COOKIE,cookie,CUST_PREMIUM_001720
riyamorris@summitmail.net,dev_efea872269,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001720
CUST_PREMIUM_001721,i.lee@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001721
CUST_PREMIUM_001721,+1 (312) 262-2680,PRIMARY_PHONE,phone,CUST_PREMIUM_001721
CUST_PREMIUM_001721,4409,ISSUED_CARD,card_last4,CUST_PREMIUM_001721
i.lee@northstar.org,ck_13b093bfca,SESSION_COOKIE,cookie,CUST_PREMIUM_001721
i.lee@northstar.org,ck_1deaea03d0,SESSION_COOKIE,cookie,CUST_PREMIUM_001721
i.lee@northstar.org,dev_366c2e4dcd,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001721
CUST_PREMIUM_001722,adrian.sato@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001722
CUST_PREMIUM_001722,+1 (650) 409-0599,PRIMARY_PHONE,phone,CUST_PREMIUM_001722
CUST_PREMIUM_001722,9603,ISSUED_CARD,card_last4,CUST_PREMIUM_001722
adrian.sato@example.com,ck_0a777f7220,SESSION_COOKIE,cookie,CUST_PREMIUM_001722
adrian.sato@example.com,dev_85b28beeea,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001722
CUST_PREMIUM_001723,andre.evans43@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001723
CUST_PREMIUM_001723,+1 (312) 336-8518,PRIMARY_PHONE,phone,CUST_PREMIUM_001723
CUST_PREMIUM_001723,9681,ISSUED_CARD,card_last4,CUST_PREMIUM_001723
andre.evans43@orchardmail.com,ck_adfcf4e957,SESSION_COOKIE,cookie,CUST_PREMIUM_001723
andre.evans43@orchardmail.com,dev_1025afcff0,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001723
CUST_PREMIUM_001724,eleanorhernandez@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001724
CUST_PREMIUM_001724,+1 (312) 373-6437,PRIMARY_PHONE,phone,CUST_PREMIUM_001724
CUST_PREMIUM_001724,7011,ISSUED_CARD,card_last4,CUST_PREMIUM_001724
eleanorhernandez@example.com,ck_45ce649b2e,SESSION_COOKIE,cookie,CUST_PREMIUM_001724
eleanorhernandez@example.com,ck_5790d8a864,SESSION_COOKIE,cookie,CUST_PREMIUM_001724
eleanorhernandez@example.com,ck_e81108dbb2,SESSION_COOKIE,cookie,CUST_PREMIUM_001724
eleanorhernandez@example.com,dev_d2df5f04a6,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001724
CUST_PREMIUM_001725,n.johnson@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001725
CUST_PREMIUM_001725,+1 (212) 388-4356,PRIMARY_PHONE,phone,CUST_PREMIUM_001725
CUST_PREMIUM_001725,8043,ISSUED_CARD,card_last4,CUST_PREMIUM_001725
n.johnson@example.com,ck_2c0f6aee23,SESSION_COOKIE,cookie,CUST_PREMIUM_001725
n.johnson@example.com,dev_427a230575,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001725
n.johnson@example.com,dev_shared_f65ee373f,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001725
CUST_PREMIUM_001726,isabella.morgan@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001726
CUST_PREMIUM_001726,+1 (310) 436-2275,PRIMARY_PHONE,phone,CUST_PREMIUM_001726
CUST_PREMIUM_001726,8753,ISSUED_CARD,card_last4,CUST_PREMIUM_001726
isabella.morgan@northstar.org,ck_f862c21e6d,SESSION_COOKIE,cookie,CUST_PREMIUM_001726
isabella.morgan@northstar.org,dev_8e1d1e6c9a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001726
CUST_PREMIUM_001727,diaz.samuel@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001727
CUST_PREMIUM_001727,+1 (312) 484-0194,PRIMARY_PHONE,phone,CUST_PREMIUM_001727
CUST_PREMIUM_001727,0200,ISSUED_CARD,card_last4,CUST_PREMIUM_001727
diaz.samuel@atlasmail.net,ck_e773e6d494,SESSION_COOKIE,cookie,CUST_PREMIUM_001727
diaz.samuel@atlasmail.net,dev_8834c54ab1,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001727
CUST_PREMIUM_001728,r.nakamura@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001728
CUST_PREMIUM_001728,+1 (917) 642-8113,PRIMARY_PHONE,phone,CUST_PREMIUM_001728
CUST_PREMIUM_001728,4656,ISSUED_CARD,card_last4,CUST_PREMIUM_001728
r.nakamura@bluepeak.co,ck_1b2770ef9f,SESSION_COOKIE,cookie,CUST_PREMIUM_001728
r.nakamura@bluepeak.co,ck_997dbe0c34,SESSION_COOKIE,cookie,CUST_PREMIUM_001728
r.nakamura@bluepeak.co,dev_b7c2078cea,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001728
CUST_PREMIUM_001729,h.hernandez@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001729
CUST_PREMIUM_001729,+1 (617) 613-6032,PRIMARY_PHONE,phone,CUST_PREMIUM_001729
CUST_PREMIUM_001729,6538,ISSUED_CARD,card_last4,CUST_PREMIUM_001729
h.hernandez@capital-demo.org,ck_99c72ba65e,SESSION_COOKIE,cookie,CUST_PREMIUM_001729
h.hernandez@capital-demo.org,ck_5ed3ec592c,SESSION_COOKIE,cookie,CUST_PREMIUM_001729
h.hernandez@capital-demo.org,dev_172e80340f,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001729
CUST_PREMIUM_001730,ethan.banerjee@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001730
CUST_PREMIUM_001730,+1 (415) 606-3951,PRIMARY_PHONE,phone,CUST_PREMIUM_001730
CUST_PREMIUM_001730,7545,ISSUED_CARD,card_last4,CUST_PREMIUM_001730
ethan.banerjee@vectorlabs.co,ck_d3e049e17d,SESSION_COOKIE,cookie,CUST_PREMIUM_001730
ethan.banerjee@vectorlabs.co,ck_1699a07c1d,SESSION_COOKIE,cookie,CUST_PREMIUM_001730
ethan.banerjee@vectorlabs.co,dev_dcaeb386b0,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001730
CUST_PREMIUM_001731,aisha.wang@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001731
CUST_PREMIUM_001731,+1 (212) 610-1870,PRIMARY_PHONE,phone,CUST_PREMIUM_001731
CUST_PREMIUM_001731,6382,ISSUED_CARD,card_last4,CUST_PREMIUM_001731
aisha.wang@northstar.org,ck_8142a02ebf,SESSION_COOKIE,cookie,CUST_PREMIUM_001731
aisha.wang@northstar.org,dev_21e941e32f,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001731
CUST_PREMIUM_001732,baker.kai@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001732
CUST_PREMIUM_001732,+1 (305) 702-9789,PRIMARY_PHONE,phone,CUST_PREMIUM_001732
CUST_PREMIUM_001732,3936,ISSUED_CARD,card_last4,CUST_PREMIUM_001732
baker.kai@atlasmail.net,ck_985358ea80,SESSION_COOKIE,cookie,CUST_PREMIUM_001732
baker.kai@atlasmail.net,ck_c928202737,SESSION_COOKIE,cookie,CUST_PREMIUM_001732
baker.kai@atlasmail.net,ck_f8d9b05d31,SESSION_COOKIE,cookie,CUST_PREMIUM_001732
baker.kai@atlasmail.net,ck_2dc25123bf,SESSION_COOKIE,cookie,CUST_PREMIUM_001732
baker.kai@atlasmail.net,ck_e216e9d2fe,SESSION_COOKIE,cookie,CUST_PREMIUM_001732
baker.kai@atlasmail.net,dev_ef68bcd0ca,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001732
CUST_PREMIUM_001733,omarclark@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001733
CUST_PREMIUM_001733,+1 (617) 761-7708,PRIMARY_PHONE,phone,CUST_PREMIUM_001733
CUST_PREMIUM_001733,3636,ISSUED_CARD,card_last4,CUST_PREMIUM_001733
omarclark@vectorlabs.co,ck_8725544442,SESSION_COOKIE,cookie,CUST_PREMIUM_001733
omarclark@vectorlabs.co,dev_460d6e530e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001733
omarclark@vectorlabs.co,dev_shared_690a81339,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001733
CUST_PREMIUM_001734,t.wang@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001734
CUST_PREMIUM_001734,+1 (617) 798-5627,PRIMARY_PHONE,phone,CUST_PREMIUM_001734
CUST_PREMIUM_001734,8076,ISSUED_CARD,card_last4,CUST_PREMIUM_001734
t.wang@harbor.example,ck_368b66a041,SESSION_COOKIE,cookie,CUST_PREMIUM_001734
t.wang@harbor.example,ck_c9b69dc6fe,SESSION_COOKIE,cookie,CUST_PREMIUM_001734
t.wang@harbor.example,dev_243338d122,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001734
CUST_PREMIUM_001735,l.adams@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001735
CUST_PREMIUM_001735,+1 (617) 835-3546,PRIMARY_PHONE,phone,CUST_PREMIUM_001735
CUST_PREMIUM_001735,8825,ISSUED_CARD,card_last4,CUST_PREMIUM_001735
l.adams@capital-demo.org,ck_a12ded1c9c,SESSION_COOKIE,cookie,CUST_PREMIUM_001735
l.adams@capital-demo.org,dev_be651082db,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001735
CUST_PREMIUM_001736,riya.kim56@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001736
CUST_PREMIUM_001736,+1 (214) 839-1465,PRIMARY_PHONE,phone,CUST_PREMIUM_001736
CUST_PREMIUM_001736,1881,ISSUED_CARD,card_last4,CUST_PREMIUM_001736
riya.kim56@bluepeak.co,ck_196acf74b4,SESSION_COOKIE,cookie,CUST_PREMIUM_001736
riya.kim56@bluepeak.co,dev_eef0e222d6,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001736
CUST_PREMIUM_001737,james.gupta57@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001737
CUST_PREMIUM_001737,+1 (415) 865-9384,PRIMARY_PHONE,phone,CUST_PREMIUM_001737
CUST_PREMIUM_001737,3689,ISSUED_CARD,card_last4,CUST_PREMIUM_001737
james.gupta57@orchardmail.com,ck_7c8b79b941,SESSION_COOKIE,cookie,CUST_PREMIUM_001737
james.gupta57@orchardmail.com,ck_20d9219da1,SESSION_COOKIE,cookie,CUST_PREMIUM_001737
james.gupta57@orchardmail.com,ck_737b7763a2,SESSION_COOKIE,cookie,CUST_PREMIUM_001737
james.gupta57@orchardmail.com,ck_4c9ba7d9a3,SESSION_COOKIE,cookie,CUST_PREMIUM_001737
james.gupta57@orchardmail.com,dev_9f832946d8,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001737
CUST_PREMIUM_001738,singh.noah@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001738
CUST_PREMIUM_001738,+1 (305) 224-7303,PRIMARY_PHONE,phone,CUST_PREMIUM_001738
CUST_PREMIUM_001738,3041,ISSUED_CARD,card_last4,CUST_PREMIUM_001738
singh.noah@example.com,ck_2631f90f03,SESSION_COOKIE,cookie,CUST_PREMIUM_001738
singh.noah@example.com,dev_0dc7247884,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001738
CUST_PREMIUM_001739,liam.morris59@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001739
CUST_PREMIUM_001739,+1 (310) 217-5222,PRIMARY_PHONE,phone,CUST_PREMIUM_001739
CUST_PREMIUM_001739,5054,ISSUED_CARD,card_last4,CUST_PREMIUM_001739
liam.morris59@atlasmail.net,ck_90636e4d31,SESSION_COOKIE,cookie,CUST_PREMIUM_001739
liam.morris59@atlasmail.net,ck_216a05573d,SESSION_COOKIE,cookie,CUST_PREMIUM_001739
liam.morris59@atlasmail.net,ck_c594674e0f,SESSION_COOKIE,cookie,CUST_PREMIUM_001739
liam.morris59@atlasmail.net,dev_d7c9c8c7aa,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001739
liam.morris59@atlasmail.net,dev_308e84a910,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001739
CUST_PREMIUM_001740,nora.reed60@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001740
CUST_PREMIUM_001740,+1 (212) 243-3141,PRIMARY_PHONE,phone,CUST_PREMIUM_001740
CUST_PREMIUM_001740,6667,ISSUED_CARD,card_last4,CUST_PREMIUM_001740
nora.reed60@orchardmail.com,ck_e4df3ddf33,SESSION_COOKIE,cookie,CUST_PREMIUM_001740
nora.reed60@orchardmail.com,ck_4fe492d145,SESSION_COOKIE,cookie,CUST_PREMIUM_001740
nora.reed60@orchardmail.com,dev_9a0f0d1f82,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001740
CUST_PREMIUM_001741,gracebrown@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001741
CUST_PREMIUM_001741,+1 (310) 291-1060,PRIMARY_PHONE,phone,CUST_PREMIUM_001741
CUST_PREMIUM_001741,2602,ISSUED_CARD,card_last4,CUST_PREMIUM_001741
gracebrown@orchardmail.com,ck_8effeb1712,SESSION_COOKIE,cookie,CUST_PREMIUM_001741
gracebrown@orchardmail.com,dev_d794d4ecfe,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001741
gracebrown@orchardmail.com,dev_d428d0760a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001741
gracebrown@orchardmail.com,dev_39cb467425,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001741
CUST_PREMIUM_001742,amelia.morris62@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001742
CUST_PREMIUM_001742,+1 (206) 383-8979,PRIMARY_PHONE,phone,CUST_PREMIUM_001742
CUST_PREMIUM_001742,5480,ISSUED_CARD,card_last4,CUST_PREMIUM_001742
amelia.morris62@vectorlabs.co,ck_ee19241225,SESSION_COOKIE,cookie,CUST_PREMIUM_001742
amelia.morris62@vectorlabs.co,dev_4e0486864a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001742
CUST_PREMIUM_001743,jasmine.walker@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001743
CUST_PREMIUM_001743,+1 (415) 387-6898,PRIMARY_PHONE,phone,CUST_PREMIUM_001743
CUST_PREMIUM_001743,0456,ISSUED_CARD,card_last4,CUST_PREMIUM_001743
jasmine.walker@bluepeak.co,ck_a49e534178,SESSION_COOKIE,cookie,CUST_PREMIUM_001743
jasmine.walker@bluepeak.co,dev_4d2c17e166,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001743
CUST_PREMIUM_001744,f.diaz@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001744
CUST_PREMIUM_001744,+1 (617) 468-4817,PRIMARY_PHONE,phone,CUST_PREMIUM_001744
CUST_PREMIUM_001744,2174,ISSUED_CARD,card_last4,CUST_PREMIUM_001744
f.diaz@summitmail.net,ck_ffbd9be362,SESSION_COOKIE,cookie,CUST_PREMIUM_001744
f.diaz@summitmail.net,ck_202ae01776,SESSION_COOKIE,cookie,CUST_PREMIUM_001744
f.diaz@summitmail.net,dev_e2a0976d5a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001744
CUST_PREMIUM_001745,r.kapoor@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001745
CUST_PREMIUM_001745,+1 (404) 516-2736,PRIMARY_PHONE,phone,CUST_PREMIUM_001745
CUST_PREMIUM_001745,4587,ISSUED_CARD,card_last4,CUST_PREMIUM_001745
r.kapoor@example.com,ck_0606524e31,SESSION_COOKIE,cookie,CUST_PREMIUM_001745
r.kapoor@example.com,dev_0047e2458b,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001745
CUST_PREMIUM_001746,l.jackson@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001746
CUST_PREMIUM_001746,+1 (617) 542-0655,PRIMARY_PHONE,phone,CUST_PREMIUM_001746
CUST_PREMIUM_001746,9395,ISSUED_CARD,card_last4,CUST_PREMIUM_001746
l.jackson@summitmail.net,ck_3d72faa409,SESSION_COOKIE,cookie,CUST_PREMIUM_001746
l.jackson@summitmail.net,ck_823f85c5e8,SESSION_COOKIE,cookie,CUST_PREMIUM_001746
l.jackson@summitmail.net,ck_30759a1ef4,SESSION_COOKIE,cookie,CUST_PREMIUM_001746
l.jackson@summitmail.net,dev_ccda9f5e07,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001746
l.jackson@summitmail.net,dev_df70de0ce1,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001746
CUST_PREMIUM_001747,jasmine.campbell@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001747
CUST_PREMIUM_001747,+1 (617) 579-8574,PRIMARY_PHONE,phone,CUST_PREMIUM_001747
CUST_PREMIUM_001747,8073,ISSUED_CARD,card_last4,CUST_PREMIUM_001747
jasmine.campbell@capital-demo.org,ck_c38a294b25,SESSION_COOKIE,cookie,CUST_PREMIUM_001747
jasmine.campbell@capital-demo.org,dev_28df9fe0ad,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001747
jasmine.campbell@capital-demo.org,dev_shared_764df30e1,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001747
CUST_PREMIUM_001748,turner.avery@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001748
CUST_PREMIUM_001748,+1 (212) 539-6493,PRIMARY_PHONE,phone,CUST_PREMIUM_001748
CUST_PREMIUM_001748,7937,ISSUED_CARD,card_last4,CUST_PREMIUM_001748
turner.avery@vectorlabs.co,ck_4caaf5d5c9,SESSION_COOKIE,cookie,CUST_PREMIUM_001748
turner.avery@vectorlabs.co,ck_eec8dc8a7d,SESSION_COOKIE,cookie,CUST_PREMIUM_001748
turner.avery@vectorlabs.co,dev_e5ddc2f9ac,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001748
turner.avery@vectorlabs.co,dev_640375bbca,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001748
CUST_PREMIUM_001749,jack.turner@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001749
CUST_PREMIUM_001749,+1 (206) 642-4412,PRIMARY_PHONE,phone,CUST_PREMIUM_001749
CUST_PREMIUM_001749,6112,ISSUED_CARD,card_last4,CUST_PREMIUM_001749
jack.turner@capital-demo.org,ck_b4848b7907,SESSION_COOKIE,cookie,CUST_PREMIUM_001749
jack.turner@capital-demo.org,ck_9c0d18a635,SESSION_COOKIE,cookie,CUST_PREMIUM_001749
jack.turner@capital-demo.org,dev_e8d2067392,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001749
CUST_PREMIUM_001750,gupta.arjun@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001750
CUST_PREMIUM_001750,+1 (312) 635-2331,PRIMARY_PHONE,phone,CUST_PREMIUM_001750
CUST_PREMIUM_001750,5026,ISSUED_CARD,card_last4,CUST_PREMIUM_001750
gupta.arjun@bluepeak.co,ck_af2900ef5a,SESSION_COOKIE,cookie,CUST_PREMIUM_001750
gupta.arjun@bluepeak.co,dev_178e7fcab3,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001750
CUST_PREMIUM_001751,robinson.hannah@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001751
CUST_PREMIUM_001751,+1 (646) 760-0250,PRIMARY_PHONE,phone,CUST_PREMIUM_001751
CUST_PREMIUM_001751,3348,ISSUED_CARD,card_last4,CUST_PREMIUM_001751
robinson.hannah@summitmail.net,ck_574b45ead8,SESSION_COOKIE,cookie,CUST_PREMIUM_001751
robinson.hannah@summitmail.net,dev_4116542abd,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001751
CUST_PREMIUM_001752,maya.adams@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001752
CUST_PREMIUM_001752,+1 (202) 786-8169,PRIMARY_PHONE,phone,CUST_PREMIUM_001752
CUST_PREMIUM_001752,1377,ISSUED_CARD,card_last4,CUST_PREMIUM_001752
maya.adams@bluepeak.co,ck_e0d1c007ee,SESSION_COOKIE,cookie,CUST_PREMIUM_001752
maya.adams@bluepeak.co,ck_9456460461,SESSION_COOKIE,cookie,CUST_PREMIUM_001752
maya.adams@bluepeak.co,dev_08d5075eae,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001752
CUST_PREMIUM_001753,fatima.lopez@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001753
CUST_PREMIUM_001753,+1 (650) 856-6088,PRIMARY_PHONE,phone,CUST_PREMIUM_001753
CUST_PREMIUM_001753,0904,ISSUED_CARD,card_last4,CUST_PREMIUM_001753
fatima.lopez@orchardmail.com,ck_4fc5761161,SESSION_COOKIE,cookie,CUST_PREMIUM_001753
fatima.lopez@orchardmail.com,dev_14998f3bd5,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001753
CUST_PREMIUM_001754,smith.hannah@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001754
CUST_PREMIUM_001754,+1 (310) 772-4007,PRIMARY_PHONE,phone,CUST_PREMIUM_001754
CUST_PREMIUM_001754,6530,ISSUED_CARD,card_last4,CUST_PREMIUM_001754
smith.hannah@summitmail.net,ck_f560c37772,SESSION_COOKIE,cookie,CUST_PREMIUM_001754
smith.hannah@summitmail.net,ck_5bd24fef59,SESSION_COOKIE,cookie,CUST_PREMIUM_001754
smith.hannah@summitmail.net,dev_f1278fbfb6,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001754
CUST_PREMIUM_001755,nikhilcarter@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001755
CUST_PREMIUM_001755,+1 (206) 864-1926,PRIMARY_PHONE,phone,CUST_PREMIUM_001755
CUST_PREMIUM_001755,0421,ISSUED_CARD,card_last4,CUST_PREMIUM_001755
nikhilcarter@harbor.example,ck_69675af5db,SESSION_COOKIE,cookie,CUST_PREMIUM_001755
nikhilcarter@harbor.example,dev_e9a765023d,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001755
nikhilcarter@harbor.example,dev_8853931a3c,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001755
